index;orig;dest;nameOrig;nameDest;traf0-val;traf0
68;7;12;KSCYng;WASHng;13,96290624;13.9629062358042
69;7;11;KSCYng;STTLng;7,86349983;7.8634998297841
70;7;8;KSCYng;LOSAng;8,379633489;8.3796334892464
71;7;5;KSCYng;HSTNng;7,219663389;7.21966338890455
72;7;4;KSCYng;DNVRng;13,75828387;13.7582838666725
73;7;10;KSCYng;SNVAng;3,097536522;3.09753652157498
74;7;2;KSCYng;ATLAng;3,661421612;3.66142161183953
75;7;6;KSCYng;IPLSng;2,100795324;2.10079532438782
76;7;3;KSCYng;CHINng;3,852745347;3.85274534711627
77;7;1;KSCYng;ATLAM5;2,779267708;2.77926770781212
78;9;10;NYCMng;SNVAng;11,6503247;11.6503246969792
79;9;8;NYCMng;LOSAng;111,2483685;111.248368505181
80;9;3;NYCMng;CHINng;463,5422179;463.54221792525
81;9;7;NYCMng;KSCYng;14,38275948;14.3827594783988
82;9;2;NYCMng;ATLAng;41,51787905;41.5178790534
83;9;1;NYCMng;ATLAM5;2,189922226;2.18992222600629
84;9;11;NYCMng;STTLng;26,23269197;26.2326919671633
85;9;12;NYCMng;WASHng;64,97984349;64.9798434942395
86;9;5;NYCMng;HSTNng;66,96464686;66.964646864539
87;9;6;NYCMng;IPLSng;26,08871353;26.0887135305412
88;9;4;NYCMng;DNVRng;40,06191957;40.0619195714417
89;10;9;SNVAng;NYCMng;3,090631347;3.0906313471263
90;10;4;SNVAng;DNVRng;6,326954319;6.32695431920705
91;10;3;SNVAng;CHINng;25,64396435;25.6439643486585
92;10;1;SNVAng;ATLAM5;2,756782001;2.75678200051227
93;10;5;SNVAng;HSTNng;9,589249474;9.5892494743275
94;10;8;SNVAng;LOSAng;36,55141105;36.5514110548758
95;10;12;SNVAng;WASHng;5,689378516;5.68937851623875
96;10;6;SNVAng;IPLSng;5,345340454;5.3453404538819
97;10;7;SNVAng;KSCYng;5,921652181;5.9216521807686
98;10;2;SNVAng;ATLAng;0,693441973;0.693441972821485
99;10;11;SNVAng;STTLng;1,736342409;1.73634240864927
100;4;1;DNVRng;ATLAM5;3,926956082;3.92695608213808
101;4;6;DNVRng;IPLSng;16,06226544;16.0622654389366
102;4;7;DNVRng;KSCYng;0,386082671;0.386082671435605
103;4;12;DNVRng;WASHng;38,1551867;38.1551867002122
104;4;3;DNVRng;CHINng;59,57567243;59.575672432973
105;4;2;DNVRng;ATLAng;6,46021302;6.46021301979595
106;4;8;DNVRng;LOSAng;8,201196839;8.20119683876425
107;4;5;DNVRng;HSTNng;22,2336452;22.2336452005337
108;4;10;DNVRng;SNVAng;39,11074132;39.1107413204995
109;4;11;DNVRng;STTLng;7,179144026;7.1791440264288
110;4;9;DNVRng;NYCMng;4,541661577;4.54166157718775
111;12;9;WASHng;NYCMng;105,8297345;105.82973447512
112;12;4;WASHng;DNVRng;37,04219722;37.0421972168805
113;12;7;WASHng;KSCYng;9,821989088;9.8219890881804
114;12;8;WASHng;LOSAng;77,07603647;77.07603647074
115;12;6;WASHng;IPLSng;18,4916919;18.4916918954274
116;12;11;WASHng;STTLng;6,194323588;6.19432358777135
117;12;2;WASHng;ATLAng;20,66221225;20.6622122488198
118;12;5;WASHng;HSTNng;98,0601834;98.0601833951505
119;12;10;WASHng;SNVAng;12,56327008;12.5632700767308
120;12;1;WASHng;ATLAM5;3,733481469;3.73348146933118
121;12;3;WASHng;CHINng;43,54858925;43.548589254367
122;2;9;ATLAng;NYCMng;6,112956554;6.1129565539153
123;2;12;ATLAng;WASHng;96,26066326;96.260663255386
124;2;5;ATLAng;HSTNng;238,3914319;238.391431873005
125;2;8;ATLAng;LOSAng;165,5885222;165.588522201778
126;2;3;ATLAng;CHINng;26,31653371;26.3165337119968
127;2;6;ATLAng;IPLSng;11,7385582;11.7385582046455
128;2;11;ATLAng;STTLng;8,78279861;8.78279860980915
129;2;1;ATLAng;ATLAM5;4,312244239;4.31224423946793
130;2;10;ATLAng;SNVAng;7,011193023;7.01119302316745
131;2;4;ATLAng;DNVRng;10,86112192;10.8611219245284
132;2;7;ATLAng;KSCYng;4,920262419;4.92026241916423
